ts	perm	script	gates	verify	wall_sec
2026-04-25T17:15:38	0,7,2,3,4,6,1,5	fast	123	OK	0.20
2026-04-25T17:15:38	0,7,2,3,4,6,5,1	fast	108	OK	0.20
2026-04-25T17:15:38	0,7,2,3,5,1,6,4	fast	126	OK	0.20
2026-04-25T17:15:38	0,7,2,3,5,1,4,6	fast	118	OK	0.23
2026-04-25T17:15:38	0,7,2,3,5,4,1,6	fast	122	OK	0.23
2026-04-25T17:15:38	0,7,2,3,5,4,6,1	fast	120	OK	0.24
2026-04-25T17:15:39	0,7,2,3,5,6,1,4	fast	112	OK	0.20
2026-04-25T17:15:39	0,7,2,3,5,6,4,1	fast	117	OK	0.20
2026-04-25T17:15:39	0,7,2,3,6,1,4,5	fast	110	OK	0.19
2026-04-25T17:15:39	0,7,2,3,6,1,5,4	fast	106	OK	0.19
2026-04-25T17:15:39	0,7,2,3,6,4,5,1	fast	124	OK	0.19
2026-04-25T17:15:39	0,7,2,3,6,4,1,5	fast	114	OK	0.20
2026-04-25T17:15:39	0,7,2,3,6,5,1,4	fast	107	OK	0.19
2026-04-25T17:15:39	0,7,2,3,6,5,4,1	fast	122	OK	0.18
2026-04-25T17:15:39	0,7,2,4,1,3,6,5	fast	122	OK	0.18
2026-04-25T17:15:39	0,7,2,4,1,3,5,6	fast	117	OK	0.22
2026-04-25T17:15:39	0,7,2,4,1,5,3,6	fast	105	OK	0.19
2026-04-25T17:15:39	0,7,2,4,1,5,6,3	fast	131	OK	0.21
2026-04-25T17:15:39	0,7,2,4,1,6,3,5	fast	98	OK	0.18
